mass[Msun]               t_-1.67                  t_-0.67                  t_-0.37                  t_-0.2                   Mfin_-1.67               Mfin_-0.67               Mfin_-0.37               Mfin_-0.2                
0.07999999999999999      14.781965892799773       14.500836618524938       14.278246979261908       14.082641523009045       0.08544                  0.06322                  0.05562000000000002      0.05052999999999998      
0.13170000000000004      13.681377449111322       13.45073527957759        13.26544876054881        13.09520930625935        0.12440000000000007      0.09467999999999999      0.08451000000000003      0.07740999999999999      
0.18339                  12.993805817287553       12.794200648115153       12.631875202843952       12.47752271563651        0.15812000000000007      0.12313999999999996      0.11122                  0.10255000000000003      
0.23509000000000005      12.500962721708815       12.323323851980708       12.177265387242539       12.034322790646          0.18832                  0.14954000000000003      0.13643000000000002      0.12649000000000005      
0.2867900000000001       12.120571048257384       11.959705108416438       11.826078433702538       11.691956758052385       0.21592000000000006      0.17438000000000003      0.16050000000000006      0.14953                  
0.33847999999999995      11.812972080181895       11.66554152275763        11.541880547987914       11.414901958947086       0.24148000000000003      0.19799000000000003      0.18365                  0.17184000000000002      
0.39018                  11.556114411520596       11.419807466086233       11.304403194626074       11.183396961645697       0.26539                  0.22057                  0.20603000000000002      0.19355000000000008      
0.44188                  11.336519240011723       11.20964787727844        11.101251860649306       10.98535747664118        0.28792                  0.24228                  0.22777000000000003      0.21474000000000007      
0.49357                  11.145370079119813       11.026652353753798       10.924316089813509       10.812876116324242       0.30927000000000004      0.26323                  0.24895000000000006      0.23547000000000007      
0.54527                  10.976597991746624       10.865030299451778       10.768010945689538       10.660507823763805       0.32960000000000006      0.28353000000000006      0.26962                  0.25581000000000004      
0.59697                  10.825855213733382       10.72063256711352        10.628334079465043       10.524350521743056       0.3490300000000001       0.30324000000000007      0.28985000000000005      0.27579                  
0.64866                  10.68992541133146        10.590389213401442       10.502323776625092       10.4015167162958         0.36766000000000004      0.32241                  0.30967000000000006      0.29544                  
0.70036                  10.56636560477654        10.471968066189481       10.387729809155617       10.289812584438954       0.38558000000000003      0.3411100000000001       0.32913                  0.3148100000000001       
0.75206                  10.453278757592306       10.36355785328209        10.282804345301706       10.187534116674405       0.4028500000000001       0.3593700000000001       0.34825000000000006      0.3338999999999999       
0.80375                  10.34916384993557        10.263725205111113       10.186164069117249       10.093332687899869       0.41954                  0.37723000000000007      0.36706                  0.35274                  
0.85545                  10.25281386254536        10.171317341465526       10.09669634062866        10.006123566944641       0.43569                  0.3947200000000001       0.38558000000000003      0.37135000000000007      
0.90714                  10.163244455898091       10.085394030362133       10.013493577468124       9.925021941377102        0.45134                  0.41186000000000006      0.4038300000000001       0.38974                  
0.95884                  10.079642924768557       10.005178884411393       9.935806281535436        9.849297120606412        0.46654000000000007      0.42868                  0.42184                  0.40793000000000007      
1.01054                  10.001330905778863       9.930023775426033        9.863008715073516        9.778339071767807        0.48132                  0.44521                  0.43961000000000006      0.42593                  
1.06223                  9.927736633805393        9.85938235800058         9.794573360860317        9.711633519765266        0.4957                   0.4614500000000001       0.45715000000000006      0.44374                  
1.11393                  9.85837396629794         9.792790049955604        9.730051609420462        9.648743118419238        0.50971                  0.47742000000000007      0.4744900000000001       0.46139                  
1.16563                  9.792826293775017        9.729848674715509        9.669058942564801        9.589293005304912        0.52338                  0.4931400000000001       0.49163                  0.47888                  
1.21732                  9.730734036415928        9.670214525587292        9.611263417392873        9.53295957442644         0.53673                  0.50863                  0.5085800000000001       0.49622000000000005      
1.26902                  9.671784812272566        9.613588979538452        9.556376609644262        9.479461646568575        0.54977                  0.5238900000000001       0.52535                  0.5134100000000001       
1.32072                  9.615705622898881        9.559711036272523        9.504146414195473        9.428553450289897        0.56253                  0.5389400000000001       0.5419600000000001       0.5304599999999999       
1.37241                  9.562256581123151        9.508351329243641        9.454351265583757        9.380018987429454        0.57501                  0.55378                  0.55839                  0.54737                  
1.42411                  9.511225831231934        9.459307274833805        9.406795456635097        9.333667469087272        0.58723                  0.56843                  0.57468                  0.56416                  
1.47581                  9.462425400566962        9.412399110609718        9.361305314911457        9.28932958788362         0.59921                  0.5829000000000001       0.5908100000000001       0.58083                  
1.5275                   9.4156877858132          9.367466635025275        9.31772605577292         9.24685445016862         0.61096                  0.59718                  0.6068                   0.59738                  
1.5792                   9.37086312378589         9.324366505066816        9.27591917411626         9.206107032958661        0.6224900000000001       0.6113000000000001       0.62266                  0.6138200000000001       
1.6309                   9.327816831120149        9.28296998173063         9.235760268054344        9.166966062416993        0.6338                   0.62525                  0.63838                  0.63014                  
1.68259                  9.286427623214475        9.243161037463887        9.197137211887712        9.129322232472092        0.64491                  0.6390500000000001       0.65397                  0.64637                  
1.7342899999999999       9.246585841510704        9.20483475822205         9.159948613516754        9.093076701233434        0.65583                  0.65269                  0.66944                  0.66249                  
1.78599                  9.208192034011066        9.167895987264924        9.124102505156817        9.058139814116137        0.66656                  0.66619                  0.6847900000000001       0.67851                  
1.83768                  9.171155744249184        9.132258167992394        9.08951522603711         9.024430015083519        0.67712                  0.67955                  0.70003                  0.69444                  
1.88938                  9.13539447329677         9.09784235216134         9.056110464776364        8.991872912737637        0.6875                   0.69277                  0.7151500000000001       0.71028                  
1.94108                  9.100832786227963        9.064576345936784        9.023818434932966        8.960400476692485        0.69772                  0.70587                  0.73017                  0.72603                  
1.9927699999999997       9.067401539481518        9.032393971688196        8.992575162079113        8.929950342389978        0.70779                  0.71883                  0.74509                  0.74169                  
2.04447                  9.03503721016776         9.001234426878163        8.962321864736177        8.900465207878703        0.7177                   0.73168                  0.7599000000000001       0.75727                  
2.09617                  9.003681311968306        8.971041725694265        8.933004415128211        8.871892307814758        0.72746                  0.7444                   0.77461                  0.77277                  
2.1478599999999997       8.973279883972364        8.941764210670225        8.904572867681171        8.844182953925886        0.73709                  0.75701                  0.78923                  0.78819                  
2.19956                  8.943783042608574        8.913354124311027        8.87698104495926         8.817292131431818        0.74657                  0.76951                  0.80376                  0.80353                  
2.2512599999999994       8.91514458703912         8.885767231753483        8.850186173578848        8.79117814396641         0.75593                  0.7819                   0.8182                   0.8188                   
2.30295                  8.88732165074198         8.858962487840284        8.824148562419767        8.765802299843019        0.76516                  0.79419                  0.83255                  0.83399                  
2.3546499999999995       8.860274393045893        8.832901742118388        8.79883131786193         8.741128634628351        0.77426                  0.80637                  0.84681                  0.84912                  
2.40634                  8.833965725354219        8.807549477117078        8.774200090650583        8.717123664328282        0.78325                  0.81846                  0.86099                  0.86417                  
2.458039999999999        8.808361067119902        8.782872575090725        8.750222850963143        8.693756165673571        0.79212                  0.83044                  0.87509                  0.87916                  
2.50974                  8.783428128306305        8.758840109769555        8.726869686961184        8.670996980631017        0.80087                  0.84234                  0.88912                  0.89408                  
2.5614299999999997       8.759136714451103        8.73542316025437         8.70411262513902         8.648818840332057        0.80952                  0.85414                  0.90306                  0.90894                  
2.61313                  8.735458552244863        8.712594644073581        8.681925468927101        8.62719620831833         0.81807                  0.86585                  0.91693                  0.92373                  
2.6648299999999994       8.712367132386717        8.690329166816282        8.66028365356794         8.606105138878117        0.82651                  0.87748                  0.93072                  0.93847                  
2.7165199999999996       8.689837568151287        8.668602886984102        8.639164115275447        8.585523149383363        0.83485                  0.88902                  0.94445                  0.95314                  
2.76822                  8.667846467545349        8.647393393839604        8.61854517360668         8.565429105829361        0.84309                  0.90048                  0.9581                   0.96775                  
2.81992                  8.646371818425525        8.62667959697654         8.598406424482206        8.545803118622143        0.85124                  0.91185                  0.97169                  0.98231                  
2.8716100000000004       8.625392883290033        8.60644162649134         8.57872864342108         8.526626447673877        0.8593                   0.92315                  0.9852                   0.99681                  
2.923309999999999        8.604890104399656        8.586660741597296        8.559493698288497        8.507881418115046        0.86727                  0.93437                  0.99866                  1.01125                  
2.9750099999999997       8.584845017662376        8.56731924843888         8.54068446865811         8.48955134108159         0.87515                  0.94552                  1.01204                  1.02564                  
3.0266999999999995       8.56524017373595         8.548400424870731        8.522284773426897        8.471620443638114        0.88295                  0.95659                  1.02537                  1.03998                  
3.0784                   8.546059066396861        8.529888451213813        8.504279304951798        8.454073803814305        0.89067                  0.96758                  1.03863                  1.05427                  
3.130099999999999        8.52728606672367         8.511768348180162        8.48665356729408         8.436897291619426        0.8983                   0.97851                  1.05183                  1.0685                   
3.1817900000000003       8.508906362959896        8.494025918836883        8.469393821584147        8.420077514691299        0.90586                  0.98937                  1.06498                  1.08269                  
3.2334899999999993       8.490905905891509        8.476647696131188        8.452487034725246        8.403601768232576        0.91334                  1.00016                  1.07806                  1.09682                  
3.285189999999999        8.473271357879401        8.459620894782496        8.435920832652009        8.387457990805595        0.92074                  1.01089                  1.09109                  1.11091                  
3.3368799999999994       8.455990046555566        8.442933366387223        8.419683457439715        8.371634721048302        0.92807                  1.02154                  1.10406                  1.12495                  
3.3885799999999997       8.439049922199581        8.426573558635551        8.403763727763103        8.356121059604904        0.93533                  1.03214                  1.11697                  1.13895                  
3.4402799999999996       8.42243951791211         8.410530477784143        8.388151002554252        8.340906633626334        0.94252                  1.04267                  1.12984                  1.15289                  
3.49197                  8.406147913760435        8.394793653750185        8.372835146473179        8.325981564050206        0.94964                  1.05314                  1.14264                  1.1668                   
3.5436699999999997       8.390164702716822        8.379353107834222        8.357806500494199        8.311336435288071        0.9567                   1.06355                  1.1554                   1.18066                  
3.5953699999999995       8.374479959815517        8.364199322860301        8.343055851529304        8.296962266694695        0.96369                  1.0739                   1.16811                  1.19447                  
3.64706                  8.359084213508643        8.349323215953161        8.32857440647174         8.282850487415002        0.97062                  1.0842                   1.18076                  1.20825                  
3.6987599999999996       8.343968418350615        8.33471611282572         8.314353767593554        8.26899291161966         0.97748                  1.09443                  1.19337                  1.22198                  
3.7504599999999995       8.329123930945354        8.320369724044536        8.300385909502182        8.255381716432755        0.98428                  1.10462                  1.20592                  1.23567                  
3.802149999999999        8.314542486433039        8.306276122660986        8.286663157753768        8.242009420789186        0.99102                  1.11474                  1.21843                  1.24932                  
3.8538499999999996       8.300216177476235        8.292427724673809        8.273178168530606        8.228868866991261        0.99771                  1.12481                  1.23089                  1.26293                  
3.9055399999999993       8.286137434031454        8.27881726842835         8.259923911619703        8.215953201677298        1.00433                  1.13483                  1.24331                  1.2765                   
3.957239999999999        8.272299004674126        8.265437798739692        8.246893651863338        8.203255860119015        1.0109                   1.1448                   1.25568                  1.29003                  
4.00894                  8.258693939375187        8.25228264871883         8.234080933255823        8.19077054920985         1.01742                  1.15471                  1.268                    1.30352                  
4.060629999999999        8.245315573574116        8.239345424301717        8.221479564643312        8.178491234355523        1.02388                  1.16458                  1.28028                  1.31697                  
4.11233                  8.23215751292949         8.226619991571424        8.20908360570436         8.166412124738683        1.03028                  1.17439                  1.29252                  1.33039                  
4.16403                  8.219213619213715        8.214100460569531        8.196887352494855        8.15452766124964         1.03664                  1.18416                  1.30471                  1.34377                  
4.21572                  8.206477996338391        8.201781175334704        8.18488532697965         8.142832503915349        1.04294                  1.19387                  1.31686                  1.35712                  
4.26742                  8.193944979229276        8.189656699425576        8.173072264848171        8.131321521010983        1.04919                  1.20354                  1.32897                  1.37043                  
4.31912                  8.181609121074858        8.17772180659838         8.161443104126239        8.119989778962012        1.0554                   1.21317                  1.34104                  1.3837                   
4.37081                  8.169465183593378        8.165971470519727        8.149992975590296        8.108832531332903        1.06155                  1.22275                  1.35307                  1.39694                  
4.42251                  8.157508125482202        8.154400852937496        8.138717194364379        8.097845211551281        1.06766                  1.23228                  1.36506                  1.41015                  
4.47421                  8.145733093638475        8.143005296599567        8.127611248449814        8.087023421999962        1.07372                  1.24177                  1.377                    1.42332                  
4.5259                   8.134135413624044        8.131780315296663        8.116670792462507        8.076362926760165        1.07973                  1.25121                  1.38891                  1.43646                  
4.5776                   8.122710581659403        8.12072158695381         8.105891639764634        8.065859644728926        1.0857                   1.26061                  1.4007899999999998       1.44957                  
4.6293                   8.111454256037524        8.109824944005895        8.095269752895495        8.05550964125589         1.09163                  1.26997                  1.41262                  1.46264                  
4.6809899999999995       8.100362250358424        8.099086368070001        8.084801239605387        8.045309121832826        1.09751                  1.27929                  1.42442                  1.4756799999999999       
4.73269                  8.089430525326087        8.088501982021725        8.074482343368803        8.035254424753838        1.10335                  1.28856                  1.43617                  1.48869                  
4.78439                  8.078655182970031        8.078068044060737        8.064309439229621        8.025342017546485        1.10914                  1.2978                   1.4479                   1.5016699999999998       
4.836079999999999        8.068032459291786        8.06778094139011         8.054279026443405        8.015568487282255        1.1149                   1.30699                  1.45958                  1.51462                  
4.887779999999999        8.057558719880928        8.057637183954322        8.044387724443402        8.005930539490084        1.12061                  1.31615                  1.47124                  1.52754                  
4.93948                  8.047230452172911        8.047633400240953        8.034632266209329        7.996424988920058        1.12629                  1.32526                  1.48285                  1.5404299999999997       
4.991169999999999        8.037044261800352        8.037766330667875        8.02500949379348         7.987048757563089        1.13192                  1.33434                  1.49444                  1.5532899999999998       
5.042869999999999        8.026996865969403        8.028032824542242        8.015516354052126        7.977798869771992        1.13752                  1.3433799999999998       1.50598                  1.56612                  
5.094569999999999        8.017085091172127        8.018429833486596        8.006149892607857        7.9686724463930965       1.14307                  1.35238                  1.5175                   1.57892                  
5.146259999999999        8.007305865091007        8.008954408145511        7.996907251981662        7.959666701583215        1.14859                  1.36135                  1.5289799999999998       1.59169                  
5.197959999999999        7.997656215450059        7.999603694026318        7.9877856660895805       7.950778938786532        1.15407                  1.37027                  1.5404299999999997       1.60443                  
5.249659999999999        7.9881332636801075       7.990374927263429        7.978782456451738        7.942006548127284        1.15952                  1.37917                  1.55184                  1.6171499999999999       
5.301349999999999        7.9787342221910045       7.981265430750482        7.969895028933713        7.933347000729773        1.16493                  1.3880199999999998       1.56323                  1.6298399999999997       
5.35305                  7.969456391186621        7.972272611581356        7.961120870049567        7.92479784709684         1.1703                   1.39684                  1.5745800000000003       1.6425                   
5.404739999999999        7.9602971534732845       7.963393955653374        7.952457544077848        7.916356712554599        1.17564                  1.40563                  1.5858999999999999       1.6551299999999998       
5.456439999999998        7.951253972225051        7.954627027566729        7.94390268994789         7.908021295539467        1.18095                  1.41438                  1.5971899999999999       1.66774                  
5.50814                  7.94232438807428         7.945969464630315        7.93545401765397         7.8997893650220075       1.18622                  1.4231                   1.60845                  1.6803199999999998       
5.559829999999999        7.93350601525557         7.937418974949226        7.927109305950683        7.891658754958102        1.19146                  1.43179                  1.6196799999999998       1.69288                  
5.611529999999999        7.924796538536572        7.928973335364334        7.918866400194695        7.883627365827966        1.19666                  1.44044                  1.63088                  1.7054                   
5.6632299999999995       7.916193711882764        7.9206303879075834       7.910723208448648        7.875693158237706        1.20183                  1.44906                  1.64205                  1.71791                  
5.71492                  7.907695355077336        7.912388037995832        7.902677700723538        7.8678541542059115       1.20697                  1.45764                  1.65319                  1.73039                  
5.766619999999999        7.899299350444497        7.904244251582051        7.894727905344528        7.860108430553871        1.21208                  1.4662                   1.6643                   1.74284                  
5.818319999999998        7.891003642171206        7.89619705353373         7.886871906186285        7.852454121846372        1.21716                  1.47472                  1.6753799999999999       1.7552699999999999       
5.870009999999998        7.882806231978709        7.888244523664879        7.8791078439474465       7.84488941378324         1.22221                  1.4832199999999998       1.6864299999999999       1.7676699999999999       
5.92171                  7.874705177800669        7.880384797158276        7.871433909875245        7.837412544286533        1.22722                  1.49168                  1.6974599999999997       1.7800499999999997       
5.973409999999999        7.866698594304902        7.8726160613863705       7.863848345978365        7.830021799906982        1.23221                  1.50011                  1.7084599999999999       1.7924                   
6.0251                   7.8587846454424914       7.864936552957423        7.856349443639499        7.822715514928772        1.23717                  1.50851                  1.7194299999999998       1.80474                  
6.0768                   7.850961548344528        7.857344558189816        7.848935541157748        7.815492069642316        1.24209                  1.51688                  1.7303699999999997       1.8170399999999995       
6.128499999999999        7.843227567156053        7.849838408988178        7.841605020837064        7.808349889141533        1.24699                  1.52522                  1.74129                  1.82933                  
6.180189999999999        7.835581013390155        7.842416483656324        7.83435631077691         7.801287438692823        1.25186                  1.53354                  1.7521799999999998       1.8415899999999998       
6.231889999999999        7.82802024475192         7.835077203220781        7.827187879747562        7.794303226538477        1.25671                  1.5418199999999997       1.7630399999999997       1.8538299999999999       
6.283589999999999        7.820543661691447        7.827819030566907        7.820098238220486        7.787395801625433        1.26152                  1.55007                  1.77388                  1.8660399999999997       
6.335279999999997        7.813149706866945        7.8206404695580805       7.8130859336936025       7.780563748620043        1.26631                  1.5582999999999998       1.7846899999999999       1.8782399999999997       
6.386979999999999        7.805836865954684        7.813540063557969        7.806149555340267        7.773805690234313        1.27107                  1.5665                   1.7954799999999997       1.89041                  
6.438679999999998        7.798603660388165        7.806516392694081        7.799287725691857        7.7671202866269375       1.2758                   1.5746699999999998       1.8062400000000003       1.9025599999999996       
6.4903699999999995       7.791448652923046        7.7995680746283975       7.792499104557448        7.76050622934067         1.28051                  1.5828199999999997       1.8169699999999998       1.91468                  
6.54207                  7.784370441962074        7.792693763018409        7.785782384602245        7.753962246091661        1.28519                  1.59094                  1.82768                  1.9267899999999998       
6.593769999999998        7.777367660781125        7.785892143468203        7.779136293593706        7.747487095126727        1.28985                  1.5990299999999997       1.8383699999999998       1.9388699999999999       
6.645459999999999        7.7704389779073635       7.779161936155312        7.772559589453996        7.741079566202638        1.29448                  1.60709                  1.8490299999999997       1.95094                  
6.69716                  7.763583095852254        7.772501894212056        7.766051062274354        7.734738480960464        1.29909                  1.61513                  1.8596700000000002       1.9629799999999995       
6.748859999999998        7.756798748072653        7.76591079966874         7.759609531264802        7.7284626886093095       1.30367                  1.6231399999999998       1.8702799999999997       1.975                    
6.800549999999999        7.750084700209965        7.759387465076005        7.753233845340524        7.722251065538976        1.30823                  1.63113                  1.8808699999999998       1.9870000000000003       
6.852249999999997        7.743439746737605        7.752930733808959        7.7469228815600655       7.716102518488437        1.31276                  1.6390899999999997       1.8914399999999998       1.9989799999999995       
6.9039399999999995       7.73686271370785         7.74653947427403         7.740675542809201        7.710015978956728        1.31727                  1.64703                  1.9019799999999998       2.01094                  
6.955639999999999        7.730352452962991        7.740212584807679        7.734490761105557        7.703990404322944        1.32176                  1.65494                  1.9125                   2.0228799999999993       
7.007339999999998        7.723907844980136        7.733948987997872        7.728367490898711        7.698024775950137        1.32622                  1.66282                  1.923                    2.0348                   
7.059029999999999        7.717527798014128        7.727747633683305        7.7223047136138785       7.6921181019461695       1.33066                  1.6706900000000002       1.9334699999999998       2.0467                   
7.110729999999998        7.711211244017951        7.721607495906073        7.71630143374771         7.686269410753701        1.33507                  1.6785199999999998       1.9439200000000003       2.05858                  
7.162429999999999        7.704957140479405        7.7155275724267804       7.710356679234485        7.6804777564674          1.33947                  1.68634                  1.9543499999999998       2.07044                  
7.2141199999999985       7.6987644710116125       7.709506883712912        7.704469499683336        7.674742211320621        1.34384                  1.69413                  1.9647599999999998       2.08228                  
7.265819999999999        7.692632239302304        7.703544473099173        7.698638968392012        7.669061873923218        1.34819                  1.70189                  1.9751499999999997       2.0941                   
7.317519999999999        7.686559475455626        7.697639408264832        7.692864178836462        7.663435857994491        1.35252                  1.7096399999999998       1.9855099999999999       2.10591                  
7.369209999999998        7.6805452279137985       7.69179077357956         7.6871442440582385       7.657863301808233        1.35683                  1.7173599999999996       1.99585                  2.11769                  
7.4209099999999975       7.674588571702039        7.685997678425709        7.6814782992597666       7.6523433606450055       1.36111                  1.72506                  2.0061699999999996       2.12946                  
7.4726099999999995       7.668688596456356        7.680259249503816        7.675865497846282        7.646875210083037        1.36538                  1.7327299999999999       2.01647                  2.1412099999999996       
7.524299999999999        7.662844417592839        7.674574634092642        7.670305011460128        7.64145804329414         1.36962                  1.7403799999999998       2.02675                  2.15293                  
7.575999999999998        7.657055166977392        7.668942997648637        7.664796031587003        7.6360910718583          1.37384                  1.74801                  2.03701                  2.16465                  
7.627699999999999        7.651319996030803        7.663363524658103        7.659337766228416        7.630773522300914        1.37805                  1.75562                  2.0472499999999996       2.17634                  
7.679389999999996        7.6456380758002975       7.6578354163816975       7.653929440848879        7.625504642398346        1.38223                  1.7632099999999997       2.05747                  2.1880099999999993       
7.73109                  7.640008594713698        7.652357892962279        7.648570298150799        7.62028369312443         1.38639                  1.7707700000000002       2.06766                  2.1996699999999993       
7.782789999999999        7.634430758862555        7.64693019051746         7.6432595975720306       7.615109951351694        1.39053                  1.77832                  2.07784                  2.2113099999999997       
7.834479999999996        7.628903789967983        7.6415515607125455       7.637996612498004        7.609982709331473        1.39466                  1.7858399999999999       2.0879999999999996       2.2229299999999994       
7.886179999999999        7.623426929106041        7.636221272055353        7.6327806341148605       7.604901278234826        1.39876                  1.7933399999999997       2.09813                  2.23454                  
7.937879999999999        7.6179994310272106       7.630938609012081        7.627610966107932        7.599864977548256        1.40285                  1.8008199999999999       2.10825                  2.24612                  
7.989569999999994        7.612620567315643        7.625702869792675        7.622486929116845        7.594873144495449        1.40691                  1.8082799999999997       2.1183499999999995       2.2576899999999998       
8.041269999999997        7.607289624179883        7.620513368953894        7.617407856924572        7.5899251316590925       1.41096                  1.8157199999999998       2.1284299999999994       2.2692499999999995       
8.09297                  7.602005902010777        7.6153694326092065       7.612373096415878        7.585020301989419        1.41499                  1.8231399999999998       2.1384899999999996       2.28078                  
8.144659999999996        7.596768719078923        7.610270403742972        7.607382009494228        7.580158033575307        1.419                    1.8305399999999998       2.14853                  2.2923                   
8.196359999999999        7.591577403049703        7.605215636934258        7.602433968444985        7.575337714189113        1.42299                  1.83792                  2.15855                  2.3038                   
8.248059999999997        7.586431297428732        7.600204501239166        7.597528362874107        7.5705587481468175       1.42697                  1.84527                  2.1685499999999998       2.3152899999999996       
8.299749999999998        7.581329760312053        7.595236375380558        7.5926645903190115       7.5658205493166015       1.43092                  1.8526099999999999       2.1785399999999995       2.32676                  
8.35145                  7.576272160546861        7.590310654704244        7.587842061764443        7.561122544251473        1.43486                  1.85993                  2.1885                   2.33821                  
8.40314                  7.571257879267041        7.5854267437895215       7.583060200584175        7.556464169365499        1.43878                  1.8672299999999997       2.1984499999999993       2.3496499999999996       
8.45484                  7.566286313727509        7.580584060941128        7.578318442411716        7.551844875107187        1.44269                  1.8745099999999997       2.2083799999999996       2.361069999999999        
8.506540000000001        7.5613568681201695       7.575782034767378        7.57361623022645         7.547264120423316        1.44657                  1.8817799999999998       2.21829                  2.37248                  
8.55823                  7.556468960477368        7.571020103881501        7.568953023048498        7.5427213754569085       1.45044                  1.8890200000000001       2.2281799999999996       2.38387                  
8.609929999999999        7.551622022589033        7.5662977211664675       7.564328287313874        7.538216121790267        1.4543                   1.8962399999999997       2.2380599999999995       2.39524                  
8.66163                  7.546815493596606        7.561614348656526        7.559741499532343        7.533747847507838        1.45813                  1.9034499999999999       2.24791                  2.4066                   
8.713319999999994        7.542048825482179        7.556969455566291        7.5551921477980075       7.529316055966804        1.46195                  1.91064                  2.25776                  2.4179399999999998       
8.76502                  7.53732148123542         7.552362525817318        7.550679728396214        7.524920255559884        1.46576                  1.9177999999999997       2.2675799999999997       2.4292700000000003       
8.816719999999997        7.532632930218982        7.547793052404266        7.546203750732268        7.520559967083477        1.4695499999999997       1.92495                  2.2773799999999995       2.44058                  
8.86841                  7.527982657275065        7.543260535011647        7.541763728745134        7.516234716914829        1.47332                  1.9320899999999999       2.2871699999999997       2.4518799999999996       
8.920109999999998        7.523370152788878        7.5387644861710985       7.537359188070427        7.511944044381825        1.47707                  1.9391999999999996       2.29694                  2.46316                  
8.971809999999996        7.518794920404226        7.534304425016536        7.532989663374756        7.507687494649844        1.48081                  1.9462999999999997       2.3067                   2.4744299999999995       
9.023499999999999        7.514256469182127        7.529879880804637        7.528654696718161        7.503464621997821        1.48454                  1.95338                  2.3164299999999995       2.4856799999999994       
9.075199999999997        7.509754319926093        7.525490391383482        7.524353840926138        7.499274989086093        1.48825                  1.96044                  2.3261599999999993       2.4969199999999994       
9.126900000000001        7.505288000957756        7.5211355040918          7.520086653903041        7.49511816749309         1.49194                  1.9674899999999997       2.33586                  2.50815                  
9.178589999999998        7.500857050382801        7.516814772662816        7.515852703118798        7.490993734002956        1.49562                  1.97451                  2.34555                  2.51935                  
9.230290000000002        7.496461012869048        7.512527760530072        7.511651566278241        7.486901276517838        1.49928                  1.98152                  2.35522                  2.53055                  
9.281989999999997        7.492099444529778        7.508274037516968        7.507482825202424        7.482840388812924        1.50293                  1.9885199999999998       2.3648700000000002       2.54173                  
9.333679999999998        7.487771906720541        7.504053183054832        7.503346070184777        7.47881067213505         1.50657                  1.9954899999999998       2.37451                  2.5528899999999997       
9.385380000000003        7.483477967936042        7.4998647826498015       7.499240899033661        7.4748117324656675       1.5101899999999997       2.00245                  2.38414                  2.5640399999999994       
9.43708                  7.479217208630179        7.495708429618612        7.495166917382018        7.47084318785392         1.51379                  2.0094                   2.39374                  2.5751799999999996       
9.488769999999999        7.474989211698133        7.491583724059293        7.4911237375495805       7.466904658313304        1.5173799999999997       2.01632                  2.4033399999999996       2.5863                   
9.540470000000001        7.470793571416617        7.487490274524116        7.4871109786947025       7.462995773049268        1.52096                  2.02323                  2.4129099999999997       2.5974099999999996       
9.592170000000001        7.466629886531056        7.483427694018173        7.48312826548967         7.459116167471317        1.5245199999999999       2.03013                  2.4224699999999997       2.6085099999999994       
9.643859999999997        7.462497764847186        7.479395605790947        7.479175232430895        7.455265483033206        1.52807                  2.03701                  2.4320199999999996       2.6195899999999996       
9.695559999999997        7.45839681744664         7.475393637769993        7.475251515247841        7.4514433670161155       1.5316                   2.04387                  2.44155                  2.63066                  
9.747259999999994        7.454326667765644        7.471421422490804        7.471356759392445        7.447649473802914        1.53512                  2.0507100000000005       2.45106                  2.6417099999999993       
9.798949999999996        7.4502869395731475       7.467478601414058        7.467490617104994        7.443883463048627        1.53863                  2.05754                  2.46056                  2.65275                  
9.850650000000002        7.446277267522309        7.463564820468401        7.463652744268121        7.440145000862397        1.5421199999999997       2.06436                  2.4700399999999996       2.66378                  
9.902339999999999        7.442297292559349        7.459679732832033        7.459842803072615        7.43643375782977         1.5456                   2.07116                  2.4795100000000003       2.6748                   
9.954039999999999        7.438346657017238        7.45582299725769         7.45606046326417         7.432749410098452        1.54907                  2.0779399999999995       2.4889599999999996       2.6858                   
10.005740000000001       7.4344250153633835       7.4519942793274225       7.452305397280202        7.4290916404823495       1.55252                  2.0847099999999994       2.4984                   2.69678                  
10.057429999999995       7.430532022927301        7.448193246540308        7.448577285911987        7.425460137952732        1.55596                  2.0914599999999997       2.5078300000000002       2.7077599999999995       
10.109129999999997       7.426667341848548        7.444419574023813        7.4448758133092685       7.421854593776818        1.5593899999999996       2.0981999999999994       2.51724                  2.71872                  
10.160829999999999       7.422830644025866        7.440672945785325        7.441200667975889        7.418274704058622        1.56281                  2.10493                  2.5266299999999995       2.7296699999999996       
10.212519999999998       7.419021602591755        7.436953044868388        7.437551548540123        7.414720175719454        1.56621                  2.1116299999999995       2.536009999999999        2.74061                  
10.264219999999996       7.415239894573804        7.433259563778393        7.433928150592843        7.411190714204113        1.5696                   2.11833                  2.54538                  2.75153                  
10.315919999999998       7.411485208714371        7.429592199263547        7.43033018345892         7.407686030930509        1.5729700000000002       2.12501                  2.55473                  2.7624399999999993       
